DATA;HORA;PREC;P_EST;TBS;TBU;ES_TS;ES_TU;E;URA;DELTA_E;TPO;UA;US;R;Q
23/11/2020;12;0;940.7;21.8;16.8;26.117;19.132;15.08228303;57.748;11.035;12.0282853;11.08148747;19.18936005;0.0101;0.01
23/11/2020;18;0;938;31.4;18.2;45.956;20.9;10.20796716;22.213;35.748;6.833952827;7.263619208;32.70054278;0.0068;0.0068
24/11/2020;0;0;938.3;24;16.2;29.837;18.416;12.09773128;40.545;17.74;9.094102296;8.822789885;21.76027636;0.0081;0.0081
24/11/2020;12;0;941.1;22.6;16;27.42;18.182;12.83616414;46.813;14.584;9.882510192;9.40566019;20.09217555;0.0086;0.0085
24/11/2020;18;0;937.4;32.2;16.4;48.084;18.652;5.853923449;12.174;42.23;-0.565368957;4.154521032;34.12532903;0.0039;0.0039
25/11/2020;0;0;937;25.2;13.8;32.055;15.779;6.545215531;20.419;25.51;0.919963667;4.754170637;23.28358455;0.0044;0.0044
25/11/2020;12;0;938;22.6;19.2;27.42;22.249;19.49459227;71.095;7.926;15.44302352;14.28460313;20.09217555;0.0132;0.013
25/11/2020;18;0;934.3;32.2;19.6;48.084;22.809;12.60299305;26.21;35.481;9.638567838;8.944325997;34.12532903;0.0085;0.0084
26/11/2020;0;0;935.1;25.2;19.2;32.055;22.249;17.38859227;54.246;14.667;13.92175573;12.63034569;23.28358455;0.0118;0.0116
26/11/2020;12;27;937.4;19;18.1;21.973;20.769;20.04012566;91.204;1.933;15.81028326;14.86538088;16.29910301;0.0136;0.0134
26/11/2020;18;3.1;937.2;21.2;19.6;25.176;22.809;21.51299305;85.451;3.663;16.75400741;15.83859379;18.53539531;0.0146;0.0144
27/11/2020;0;0;938.7;18.8;17.8;21.7;20.381;19.57089328;90.187;2.129;15.49500405;14.52726349;16.10787973;0.0132;0.0131
27/11/2020;12;0.2;939.1;24;20.1;29.837;23.527;20.36782727;68.263;9.47;16.02611948;14.85411242;21.76027636;0.0138;0.0136
27/11/2020;18;0;936.8;27.2;21.8;36.072;26.117;21.74337462;60.278;14.328;16.89575147;15.68825764;26.02635405;0.0148;0.0146
28/11/2020;0;0;938.3;22;19.2;26.438;22.249;19.98059227;75.575;6.457;15.77069385;14.67049588;19.41172104;0.0135;0.0134
28/11/2020;12;0;939.1;24.4;19.6;30.561;22.809;18.92099305;61.911;11.64;15.04561567;13.780387;22.25822326;0.0128;0.0126
28/11/2020;18;2.1;937.8;23.5;20.5;28.954;24.115;21.68523957;74.896;7.268;16.86012561;15.84156118;21.15134542;0.0147;0.0145
29/11/2020;0;0;936.7;22;19;26.438;21.973;19.54293665;73.92;6.895;15.47598199;14.34915281;19.41172104;0.0133;0.0131
29/11/2020;12;40.4;937.6;18.4;17;21.164;19.377;18.24250102;86.197;2.921;14.55967915;13.5598;15.73123752;0.0123;0.0122
29/11/2020;18;1.1;937.1;18.7;17.7;21.565;20.253;19.44290211;90.159;2.122;15.40769356;14.43720465;16.0129967;0.0132;0.013
30/11/2020;0;0;936.7;18.4;17.2;21.164;19.623;18.65144517;88.129;2.512;14.8546844;13.86377153;15.73123752;0.0126;0.0125
30/11/2020;12;0;937.5;23.2;19;28.434;21.973;18.57093665;65.311;9.864;14.79712167;13.58023254;20.79307326;0.0126;0.0124
30/11/2020;18;0;936.3;22.2;19.6;26.762;22.809;20.70299305;77.36;6.059;16.24330907;15.19061075;19.63629847;0.0141;0.0139
01/12/2020;0;9;937.6;19.4;18.7;22.527;21.565;20.99805603;93.212;1.529;16.4316211;15.55464753;16.68743617;0.0142;0.014
